TIME	INTERVALO	Temp Tanque 2
559.000	1.000	26.646376
560.000	1.000	26.646376
561.000	1.000	26.637856
562.000	1.000	26.634928
563.000	1.000	26.636881
564.000	1.000	26.636881
565.000	1.000	26.638279
566.000	1.000	26.623476
567.000	1.000	26.615194
568.000	1.000	26.615194
569.000	1.000	26.621632
570.000	1.000	26.621632
571.000	1.000	26.624466
572.000	1.000	26.630211
573.000	1.000	26.630211
574.000	1.000	26.629532
575.000	1.000	26.626915
576.000	1.000	26.626915
577.000	1.000	26.633247
578.000	1.000	26.663435
579.000	1.000	26.662365
580.000	1.000	26.662365
581.000	1.000	26.662365
582.000	1.000	26.660728
583.000	1.000	26.662258
584.000	1.000	26.658388
585.000	1.000	26.658388
586.000	1.000	26.657894
587.000	1.000	26.661924
588.000	1.000	26.660786
589.000	1.000	26.660786
590.000	1.000	26.631828
591.000	1.000	26.634684
592.000	1.000	26.634518
593.000	1.000	26.634518
594.000	1.000	26.634518
595.000	1.000	26.634037
596.000	1.000	26.638529
597.000	1.000	26.638529
598.000	1.000	26.642487
599.000	1.000	26.640738
600.000	1.000	26.635180
601.000	1.000	26.635180
602.000	1.000	26.641392
603.000	1.000	26.645407
604.000	1.000	26.649511
605.000	1.000	26.649511
606.000	1.000	26.649511
607.000	1.000	26.643641
608.000	1.000	26.645903
609.000	1.000	26.649895
610.000	1.000	26.649895
611.000	1.000	26.645332
612.000	1.000	26.642204
613.000	1.000	26.642204
614.000	1.000	26.656364
615.000	1.000	26.662954
616.000	1.000	26.662954
617.000	1.000	26.662899
618.000	1.000	26.662899
619.000	1.000	26.662899
620.000	1.000	26.660650
621.000	1.000	26.662292
622.000	1.000	26.662292
623.000	1.000	26.656141
624.000	1.000	26.655298
625.000	1.000	26.659477
626.000	1.000	26.659477
627.000	1.000	26.654928
628.000	1.000	26.654928
629.000	1.000	26.655188
630.000	1.000	26.655188
631.000	1.000	26.657503
632.000	1.000	26.661297
633.000	1.000	26.663858
634.000	1.000	26.663858
635.000	1.000	26.660786
636.000	1.000	26.661978
637.000	1.000	26.671844
638.000	1.000	26.671844
639.000	1.000	26.648724
640.000	1.000	26.648724
641.000	1.000	26.649628
642.000	1.000	26.641953
643.000	1.000	26.641953
644.000	1.000	26.639397
645.000	1.000	26.635529
646.000	1.000	26.635529
647.000	1.000	26.638660
648.000	1.000	26.641932
649.000	1.000	26.643293
650.000	1.000	26.643293
651.000	1.000	26.643293
652.000	1.000	26.690996
653.000	1.000	26.695942
654.000	1.000	26.695705
655.000	1.000	26.695705
656.000	1.000	26.699425
657.000	1.000	26.699018
658.000	1.000	26.701174
659.000	1.000	26.701174
660.000	1.000	26.700598
661.000	1.000	26.698265
662.000	1.000	26.704819
663.000	1.000	26.704819
664.000	1.000	26.704819
665.000	1.000	26.703876
666.000	1.000	26.709492
667.000	1.000	26.709492
668.000	1.000	26.707632
669.000	1.000	26.706011
670.000	1.000	26.706877
671.000	1.000	26.706877
672.000	1.000	26.711714
673.000	1.000	26.719574
674.000	1.000	26.706059
675.000	1.000	26.706059
676.000	1.000	26.706059
677.000	1.000	26.708485
678.000	1.000	26.715998
679.000	1.000	26.718388
680.000	1.000	26.718388
681.000	1.000	26.718864
682.000	1.000	26.723412
683.000	1.000	26.723412
684.000	1.000	26.726633
685.000	1.000	26.735556
686.000	1.000	26.735556
687.000	1.000	26.751808
688.000	1.000	26.751808
689.000	1.000	26.753220
690.000	1.000	26.753811
691.000	1.000	26.759460
692.000	1.000	26.759460
693.000	1.000	26.767075
694.000	1.000	26.766855
695.000	1.000	26.772821
696.000	1.000	26.772821
697.000	1.000	26.781008
698.000	1.000	26.781008
699.000	1.000	26.791843
700.000	1.000	26.791843
701.000	1.000	26.797585
702.000	1.000	26.798010
703.000	1.000	26.804245
704.000	1.000	26.804245
705.000	1.000	26.805773
706.000	1.000	26.815123
707.000	1.000	26.820791
708.000	1.000	26.820791
709.000	1.000	26.825575
710.000	1.000	26.825575
711.000	1.000	26.815773
712.000	1.000	26.826685
713.000	1.000	26.826685
714.000	1.000	26.833879
715.000	1.000	26.834726
716.000	1.000	26.834726
717.000	1.000	26.841885
718.000	1.000	26.845104
719.000	1.000	26.846113
720.000	1.000	26.846113
721.000	1.000	26.846113
722.000	1.000	26.848564
723.000	1.000	26.857359
724.000	1.000	26.858334
725.000	1.000	26.858334
726.000	1.000	26.859974
727.000	1.000	26.861078
728.000	1.000	26.858829
729.000	1.000	26.858829
730.000	1.000	26.865160
731.000	1.000	26.877653
732.000	1.000	26.887209
733.000	1.000	26.887209
734.000	1.000	26.887209
735.000	1.000	26.896515
736.000	1.000	26.906729
737.000	1.000	26.911623
738.000	1.000	26.911623
739.000	1.000	26.909674
740.000	1.000	26.904062
741.000	1.000	26.904062
742.000	1.000	26.912010
743.000	1.000	26.918062
744.000	1.000	26.920527
745.000	1.000	26.920527
746.000	1.000	26.920527
747.000	1.000	26.919683
748.000	1.000	26.930628
749.000	1.000	26.931767
750.000	1.000	26.931767
751.000	1.000	26.930407
752.000	1.000	26.939753
753.000	1.000	26.939753
754.000	1.000	26.947441
755.000	1.000	26.953148
756.000	1.000	26.953148
757.000	1.000	26.955318
758.000	1.000	26.955318
759.000	1.000	26.966269
760.000	1.000	26.958931
761.000	1.000	26.964724
762.000	1.000	26.964724
763.000	1.000	26.970982
764.000	1.000	26.971516
765.000	1.000	26.982367
766.000	1.000	26.982367
767.000	1.000	26.974735
768.000	1.000	26.974735
769.000	1.000	26.970758
770.000	1.000	26.975744
771.000	1.000	26.975744
772.000	1.000	26.983824
773.000	1.000	26.990669
774.000	1.000	26.990669
775.000	1.000	26.992086
776.000	1.000	26.998489
777.000	1.000	26.996058
778.000	1.000	26.996058
779.000	1.000	27.009640
