TIME	INTERVALO	Nivel Tanque 2
531.000	1.000	30.352968
532.000	1.000	30.287834
533.000	1.000	30.340857
534.000	1.000	30.149343
535.000	1.000	30.149343
536.000	1.000	30.157576
537.000	1.000	30.157576
538.000	1.000	30.192995
539.000	1.000	30.192995
540.000	1.000	30.083298
541.000	1.000	30.188877
542.000	1.000	30.181110
543.000	1.000	30.181110
544.000	1.000	30.158945
545.000	1.000	30.179279
546.000	1.000	30.191847
547.000	1.000	30.191847
548.000	1.000	30.205790
549.000	1.000	30.205790
550.000	1.000	30.160770
551.000	1.000	30.181110
552.000	1.000	30.181110
553.000	1.000	30.045588
554.000	1.000	30.125118
555.000	1.000	30.086494
556.000	1.000	30.086494
557.000	1.000	29.859104
558.000	1.000	29.934519
559.000	1.000	29.934519
560.000	1.000	30.075296
561.000	1.000	30.075296
562.000	1.000	29.967430
563.000	1.000	30.134943
564.000	1.000	30.134943
565.000	1.000	30.005365
566.000	1.000	29.965830
567.000	1.000	29.987312
568.000	1.000	29.987312
569.000	1.000	29.975203
570.000	1.000	30.022964
571.000	1.000	30.022964
572.000	1.000	30.022964
573.000	1.000	30.022276
574.000	1.000	30.080097
575.000	1.000	30.020222
576.000	1.000	30.020222
577.000	1.000	30.051762
578.000	1.000	30.106836
579.000	1.000	30.116892
580.000	1.000	30.116892
581.000	1.000	30.009249
582.000	1.000	30.182022
583.000	1.000	30.098612
584.000	1.000	30.098612
585.000	1.000	30.098612
586.000	1.000	30.254927
587.000	1.000	30.223387
588.000	1.000	30.097467
589.000	1.000	30.097467
590.000	1.000	30.224764
591.000	1.000	30.320286
592.000	1.000	30.320286
593.000	1.000	30.224764
594.000	1.000	30.287834
595.000	1.000	30.196878
596.000	1.000	30.196878
597.000	1.000	30.196878
598.000	1.000	30.386564
599.000	1.000	30.319374
600.000	1.000	30.280069
601.000	1.000	30.280069
602.000	1.000	30.343828
603.000	1.000	30.384735
604.000	1.000	30.254475
605.000	1.000	30.254475
606.000	1.000	30.385653
607.000	1.000	30.385653
608.000	1.000	30.319374
609.000	1.000	30.319374
610.000	1.000	30.235043
611.000	1.000	30.376968
612.000	1.000	30.238926
613.000	1.000	30.238926
614.000	1.000	30.433413
615.000	1.000	30.426329
616.000	1.000	30.353886
617.000	1.000	30.353886
618.000	1.000	30.419016
619.000	1.000	30.419016
620.000	1.000	30.436615
621.000	1.000	30.285553
622.000	1.000	30.285553
623.000	1.000	30.181110
624.000	1.000	30.302235
625.000	1.000	30.302235
626.000	1.000	30.330572
627.000	1.000	30.269094
628.000	1.000	30.193907
629.000	1.000	30.193907
630.000	1.000	30.323946
631.000	1.000	30.323946
632.000	1.000	30.334913
633.000	1.000	30.213791
634.000	1.000	30.213791
635.000	1.000	30.108891
636.000	1.000	30.230930
637.000	1.000	30.225218
638.000	1.000	30.225218
639.000	1.000	30.147287
640.000	1.000	30.072325
641.000	1.000	30.291265
642.000	1.000	30.291265
643.000	1.000	30.291265
644.000	1.000	30.097467
645.000	1.000	30.268866
646.000	1.000	30.219503
647.000	1.000	30.219503
648.000	1.000	29.998741
649.000	1.000	30.044445
650.000	1.000	30.044445
651.000	1.000	30.000111
652.000	1.000	30.020222
653.000	1.000	30.118492
654.000	1.000	30.118492
655.000	1.000	30.118492
656.000	1.000	30.140427
657.000	1.000	30.061129
658.000	1.000	30.050844
659.000	1.000	30.050844
660.000	1.000	30.012226
661.000	1.000	30.206478
662.000	1.000	30.078728
663.000	1.000	30.078728
664.000	1.000	29.884928
665.000	1.000	30.212191
666.000	1.000	30.212191
667.000	1.000	30.212191
668.000	1.000	29.988453
669.000	1.000	30.030731
670.000	1.000	30.010626
671.000	1.000	30.010626
672.000	1.000	30.009249
673.000	1.000	30.149343
674.000	1.000	29.996685
675.000	1.000	29.996685
676.000	1.000	30.085812
677.000	1.000	30.085812
678.000	1.000	30.171743
679.000	1.000	30.108437
680.000	1.000	30.108437
681.000	1.000	30.066841
682.000	1.000	30.056557
683.000	1.000	30.003771
684.000	1.000	30.003771
685.000	1.000	30.128088
686.000	1.000	30.098381
687.000	1.000	30.098381
688.000	1.000	30.298805
689.000	1.000	30.298805
690.000	1.000	30.171513
691.000	1.000	30.118032
692.000	1.000	30.118032
693.000	1.000	30.215622
694.000	1.000	30.258587
695.000	1.000	30.246469
696.000	1.000	30.246469
697.000	1.000	30.223387
698.000	1.000	30.245098
699.000	1.000	30.312750
700.000	1.000	30.312750
701.000	1.000	30.312750
702.000	1.000	30.179279
703.000	1.000	30.236185
704.000	1.000	30.375362
705.000	1.000	30.375362
706.000	1.000	30.171743
707.000	1.000	30.341539
708.000	1.000	30.341539
709.000	1.000	30.173796
710.000	1.000	30.236185
711.000	1.000	30.153456
712.000	1.000	30.153456
713.000	1.000	30.153456
714.000	1.000	30.288748
715.000	1.000	30.093807
716.000	1.000	30.330572
717.000	1.000	30.330572
718.000	1.000	30.111637
719.000	1.000	30.312290
720.000	1.000	30.323029
721.000	1.000	30.323029
722.000	1.000	30.225906
723.000	1.000	30.260410
724.000	1.000	30.260410
725.000	1.000	30.260410
726.000	1.000	30.205790
727.000	1.000	30.055416
728.000	1.000	30.075296
729.000	1.000	30.075296
730.000	1.000	30.043304
731.000	1.000	30.045357
732.000	1.000	30.065247
733.000	1.000	30.065247
734.000	1.000	29.949150
735.000	1.000	30.129459
736.000	1.000	30.129459
737.000	1.000	30.087412
738.000	1.000	30.087412
739.000	1.000	29.965147
740.000	1.000	30.021593
741.000	1.000	30.011309
742.000	1.000	30.011309
743.000	1.000	30.087412
744.000	1.000	29.992336
745.000	1.000	29.992336
746.000	1.000	30.107525
747.000	1.000	30.107525
748.000	1.000	29.992571
749.000	1.000	29.978168
750.000	1.000	29.978168
751.000	1.000	29.947775
752.000	1.000	29.968801
753.000	1.000	29.965147
754.000	1.000	29.965147
755.000	1.000	30.096325
756.000	1.000	29.924465
757.000	1.000	29.880587
758.000	1.000	29.880587
759.000	1.000	29.880587
760.000	1.000	29.861618
761.000	1.000	30.000111
762.000	1.000	30.000111
763.000	1.000	29.870531
764.000	1.000	29.926523
765.000	1.000	29.945263
766.000	1.000	29.945263
767.000	1.000	29.950062
768.000	1.000	30.033020
769.000	1.000	30.150261
770.000	1.000	30.150261
771.000	1.000	30.150261
772.000	1.000	30.118032
773.000	1.000	30.053133
774.000	1.000	29.988453
775.000	1.000	29.988453
776.000	1.000	29.960575
777.000	1.000	30.175396
778.000	1.000	30.175396
779.000	1.000	30.088095
780.000	1.000	30.089924
781.000	1.000	30.171743
782.000	1.000	30.171743
783.000	1.000	30.171743
784.000	1.000	30.116892
785.000	1.000	30.249899
786.000	1.000	30.214703
787.000	1.000	30.214703
788.000	1.000	30.079416
789.000	1.000	30.115980
790.000	1.000	30.367365
791.000	1.000	30.367365
792.000	1.000	30.205107
793.000	1.000	30.229559
794.000	1.000	30.229559
795.000	1.000	30.249899
796.000	1.000	30.249899
797.000	1.000	30.258127
798.000	1.000	30.333313
799.000	1.000	30.333313
800.000	1.000	30.246698
801.000	1.000	30.182940
802.000	1.000	30.141115
803.000	1.000	30.141115
804.000	1.000	30.238926
805.000	1.000	30.238926
806.000	1.000	30.334002
807.000	1.000	30.195049
808.000	1.000	30.195049
809.000	1.000	30.270466
810.000	1.000	30.248070
811.000	1.000	30.214703
812.000	1.000	30.214703
813.000	1.000	30.280069
814.000	1.000	30.334913
815.000	1.000	30.247387
816.000	1.000	30.247387
817.000	1.000	30.247387
818.000	1.000	30.310238
819.000	1.000	30.110497
820.000	1.000	30.110497
821.000	1.000	30.225906
822.000	1.000	30.139975
823.000	1.000	30.236414
824.000	1.000	30.236414
825.000	1.000	30.111408
826.000	1.000	30.089924
827.000	1.000	30.121693
828.000	1.000	30.121693
829.000	1.000	30.121693
830.000	1.000	29.999430
831.000	1.000	30.055416
832.000	1.000	30.205107
833.000	1.000	30.205107
834.000	1.000	30.097467
835.000	1.000	30.113920
836.000	1.000	30.113920
837.000	1.000	30.089924
838.000	1.000	30.043304
839.000	1.000	30.076445
840.000	1.000	30.076445
841.000	1.000	30.076445
842.000	1.000	29.966747
843.000	1.000	30.217222
844.000	1.000	30.085352
845.000	1.000	30.085352
846.000	1.000	30.188194
847.000	1.000	30.067301
848.000	1.000	29.983658
849.000	1.000	29.983658
850.000	1.000	30.111408
851.000	1.000	30.005825
852.000	1.000	30.005825
853.000	1.000	29.942745
854.000	1.000	29.942745
855.000	1.000	29.863218
856.000	1.000	29.980915
857.000	1.000	29.973373
858.000	1.000	29.973373
859.000	1.000	29.876244
860.000	1.000	29.935890
861.000	1.000	29.935890
862.000	1.000	29.874414
863.000	1.000	30.044216
864.000	1.000	30.044216
865.000	1.000	30.099524
866.000	1.000	30.099524
867.000	1.000	29.981598
868.000	1.000	29.949150
869.000	1.000	29.989594
870.000	1.000	29.989594
871.000	1.000	30.129459
872.000	1.000	30.174026
873.000	1.000	30.174026
874.000	1.000	30.193907
875.000	1.000	30.193907
876.000	1.000	30.044216
877.000	1.000	30.192995
878.000	1.000	30.192995
879.000	1.000	30.089470
880.000	1.000	30.239386
881.000	1.000	30.246469
882.000	1.000	30.246469
883.000	1.000	30.161688
884.000	1.000	30.014509
885.000	1.000	30.266125
886.000	1.000	30.266125
887.000	1.000	30.266125
888.000	1.000	30.280981
889.000	1.000	30.345198
890.000	1.000	30.345198
891.000	1.000	30.242357
892.000	1.000	30.378792
893.000	1.000	30.343597
894.000	1.000	30.343597
895.000	1.000	30.367596
896.000	1.000	30.237562
897.000	1.000	30.258587
898.000	1.000	30.258587
899.000	1.000	30.258587
900.000	1.000	30.366453
901.000	1.000	30.305895
902.000	1.000	30.260410
903.000	1.000	30.260410
904.000	1.000	30.272297
905.000	1.000	30.326689
906.000	1.000	30.354797
907.000	1.000	30.354797
908.000	1.000	30.250814
909.000	1.000	30.216763
910.000	1.000	30.216763
911.000	1.000	30.216763
912.000	1.000	30.336056
913.000	1.000	30.193907
914.000	1.000	30.260410
915.000	1.000	30.260410
916.000	1.000	30.208307
917.000	1.000	30.260870
918.000	1.000	30.270008
919.000	1.000	30.270008
920.000	1.000	30.272526
921.000	1.000	30.154375
922.000	1.000	30.154375
923.000	1.000	30.163742
924.000	1.000	30.163742
925.000	1.000	30.133348
926.000	1.000	30.198479
927.000	1.000	30.268866
928.000	1.000	30.268866
929.000	1.000	30.249899
930.000	1.000	29.961258
931.000	1.000	29.961258
932.000	1.000	30.165342
933.000	1.000	30.077356
934.000	1.000	30.077356
935.000	1.000	30.012909
936.000	1.000	30.012909
937.000	1.000	30.163742
938.000	1.000	29.892471
939.000	1.000	29.981827
940.000	1.000	29.981827
941.000	1.000	30.080328
942.000	1.000	30.044216
943.000	1.000	29.910984
944.000	1.000	29.910984
945.000	1.000	29.910984
946.000	1.000	30.025476
947.000	1.000	29.940462
948.000	1.000	30.006508
949.000	1.000	30.006508
950.000	1.000	29.959658
951.000	1.000	29.967430
952.000	1.000	29.967430
953.000	1.000	29.938862
954.000	1.000	29.993713
955.000	1.000	30.146828
956.000	1.000	30.146828
957.000	1.000	30.146828
958.000	1.000	30.003771
959.000	1.000	30.036673
960.000	1.000	29.799917
961.000	1.000	29.799917
962.000	1.000	30.046276
963.000	1.000	30.123293
964.000	1.000	29.940002
965.000	1.000	29.940002
966.000	1.000	30.014280
967.000	1.000	30.030966
968.000	1.000	29.990971
969.000	1.000	29.990971
970.000	1.000	29.990971
971.000	1.000	30.156199
972.000	1.000	30.110497
973.000	1.000	30.110497
974.000	1.000	30.163742
975.000	1.000	30.275267
976.000	1.000	30.131748
977.000	1.000	30.131748
978.000	1.000	30.248070
979.000	1.000	30.112320
980.000	1.000	30.112320
981.000	1.000	30.131060
982.000	1.000	30.131060
983.000	1.000	30.187511
984.000	1.000	30.070501
985.000	1.000	30.070501
986.000	1.000	30.181110
987.000	1.000	30.237562
988.000	1.000	30.047646
989.000	1.000	30.047646
990.000	1.000	30.144316
991.000	1.000	30.326689
992.000	1.000	30.326689
993.000	1.000	30.035761
994.000	1.000	30.035761
995.000	1.000	30.292177
996.000	1.000	30.217222
997.000	1.000	30.197794
998.000	1.000	30.197794
999.000	1.000	30.241674
1000.000	1.000	30.206247
1001.000	1.000	30.225906
1002.000	1.000	30.225906
1003.000	1.000	30.292177
1004.000	1.000	30.292177
1005.000	1.000	30.173344
1006.000	1.000	30.173344
1007.000	1.000	30.303148
1008.000	1.000	30.327372
1009.000	1.000	30.260410
1010.000	1.000	30.260410
1011.000	1.000	30.175396
1012.000	1.000	30.271614
1013.000	1.000	30.156199
1014.000	1.000	30.156199
1015.000	1.000	30.156199
1016.000	1.000	30.069584
1017.000	1.000	30.165342
1018.000	1.000	30.262011
1019.000	1.000	30.262011
1020.000	1.000	30.276409
1021.000	1.000	30.209219
1022.000	1.000	30.209219
1023.000	1.000	30.099293
1024.000	1.000	30.121693
1025.000	1.000	30.092436
1026.000	1.000	30.092436
1027.000	1.000	30.092436
1028.000	1.000	30.199163
1029.000	1.000	30.155516
1030.000	1.000	30.156199
1031.000	1.000	30.156199
1032.000	1.000	30.001713
1033.000	1.000	30.123293
1034.000	1.000	29.927666
1035.000	1.000	29.927666
1036.000	1.000	30.101353
1037.000	1.000	30.040104
1038.000	1.000	30.040104
1039.000	1.000	30.040104
1040.000	1.000	30.020451
1041.000	1.000	30.014969
1042.000	1.000	29.940002
1043.000	1.000	29.940002
1044.000	1.000	29.900471
1045.000	1.000	29.910526
1046.000	1.000	30.005825
1047.000	1.000	30.005825
1048.000	1.000	29.907095
1049.000	1.000	29.940462
1050.000	1.000	29.940462
1051.000	1.000	29.964001
1052.000	1.000	29.964001
1053.000	1.000	29.964001
1054.000	1.000	29.824594
1055.000	1.000	29.889500
1056.000	1.000	29.889500
